"year_mon","category_name","state_cost","bottles_sold","retail_revenue","liters_sold"
2016-09-01,"Neutral Grain Spirits Flavored",12290.3,1083,18418.95,812.25
2016-09-01,"Canadian Whiskies",2337603.47,236580,3435170,257241.25
2016-09-01,"American Cordials & Liqueur",152357.57,50569,227410.01,17653.9
2016-09-01,"Flavored Gin",6719.25,903,10083,677.25
2016-09-01,"Imported Distilled Spirits Specialty",375.72,12,473.28,9
2016-09-01,"Bottled in Bond Bourbon",3352.5,299,4881.12,224.25
2016-09-01,"Cocktails /RTD",194081.92,26641,283775.78,40495.28
2016-09-01,"Straight Bourbon Whiskies",817034.18,69845,1216461.39,64413.81
2016-09-01,"American Cordials & Liqueurs",5496.47,702,8117.46,456.63
2016-09-01,"American Vodkas",2382712.44,397212,3539569.42,376162.04
2016-09-01,"Imported Vodkas",928471.25,69694,1412168.37,72176.7
2016-09-01,"Gold Rum",63801.19,7816,96219.6,8958.99
2016-09-01,"Single Barrel Bourbon Whiskies",12541.33,656,18640.92,492
2016-09-01,NA,78740.05,11799,117865.59,5336.58
2016-09-01,"Imported Brandies",458363.03,39083,655935.03,15940.87
2016-09-01,"Special Order Items",38308.93,2956,57118.76,2178
2016-09-01,"Single Malt Scotch",155122.26,5612,228617.84,4098.28
2016-09-01,"Straight Rye Whiskies",127730.9,7258,190841.05,5472.25
2016-09-01,"Imported Dry Gins",229403.42,14372,344057.73,14411.3
2016-09-01,"American Flavored Vodka",495113.57,70101,735046.21,54996.36
2016-09-01,"Blended Whiskies",395607.76,66696,590100.71,61026.22
2016-09-01,"Imported Vodka",51510.97,3723,80456.32,6163.73
2016-09-01,"Scotch Whiskies",280144.08,18060,424519.72,19859.92
2016-09-01,"American Sloe Gins",1349.58,249,2024.37,249
2016-09-01,"Corn Whiskies",2555.86,211,4093.45,158.25
2016-09-01,"Neutral Grain Spirits",36736.08,4146,55000,3109.5
2016-09-01,"Aged Dark Rum",26384.86,2276,38481.55,2049.75
2016-09-01,"Cream Liqueurs",284674.47,23499,424737.53,19713.78
2016-09-01,"Delisted Items",214.08,18,658.68,13.12
2016-09-01,"American Dry Gins",189944.4,38077,282980.55,30939.53
2016-09-01,"Temporary & Specialty Packages",73021.31,8292,109413.1,6003.28
2016-09-01,"100% Agave Tequila",448982.08,25600,666625.56,17994.57
2016-09-01,"Imported Schnapps",266370.87,23016,398820.9,21270.4
2016-09-01,"Iowa Distillery Whiskies",159.25,7,443.69,5.25
2016-09-01,"Imported Distilled Spirit Specialty",54286.85,10949,79378.39,10900.5
2016-09-01,"Imported Flavored Vodka",329874.69,28695,506100.02,20448.99
2016-09-01,"Spiced Rum",1313259.68,124160,1968337.11,127780.47
2016-09-01,"Tennessee Whiskies",732331.45,46728,1091136.35,37676
2016-09-01,"Whiskey Liqueur",916968.7,91650,1377785.96,81512.59
2016-09-01,"Cocktails / RTD",356.89,34,439.81,40.55
2016-10-01,"American Cordials & Liqueur",149819.43,52461,223744.02,17589.89
2016-10-01,"Triple Sec",32025.5,12032,48045.6,11832
2016-10-01,"Coffee Liqueurs",123619.94,10505,181969.47,8658.52
2016-10-01,"Holiday VAP",264.68,17,329.46,13.05
2016-10-01,"Straight Rye Whiskies",121004.82,6801,190105.46,5138.25
2016-10-01,"Special Order Items",57680.46,4519,86780.42,4256.7
2016-10-01,"Iowa Distillery Whiskies",924.41,23,1935.06,16.12
2016-10-01,"Corn Whiskies",2253.45,156,3611.7,117
2016-10-01,"Canadian Whiskies",2410770.36,241665,3533869.81,250143.27
2016-10-01,"Imported Cordials & Liqueurs",425193.81,31290,629991.3,23652.52
2016-10-01,"American Vodka",1326.82,167,2109.3,139
2016-10-01,NA,468957.59,31665,702591.7,28352.87
2016-10-01,"Imported Brandies",456843.05,40437,653568.69,16165.67
2016-10-01,"Imported Schnapps",267957.96,23193,401349.46,21312.62
2016-10-01,"American Flavored Vodka",521397.77,79806,765476.35,56899.67
2016-10-01,"Neutral Grain Spirits Flavored",12794.68,1130,19192.02,847.5
2016-10-01,"American Distilled Spirit Specialty",10903.89,1164,16717.4,869.26
2016-10-01,"Neutral Grain Spirits",49322.33,5588,73812.19,4191
2016-10-01,"Flavored Gin",4907.6,746,7365.1,559.5
2016-10-01,"100% Agave Tequila",458221.92,25348,681451.54,17815.98
2016-10-01,"Imported Dry Gins",200829.54,12779,300773.18,12285.48
2016-10-01,"Cocktails /RTD",155132.33,21790,225264.16,32776.58
2016-10-01,"Mixto Tequila",421257.7,48218,595448.73,40701.25
2016-10-01,"Imported Vodka",26545.8,2022,42006.26,3141.52
2016-10-01,"American Dry Gins",172803.68,35911,257456.12,28068.07
2016-10-01,"American Distilled Spirits Specialty",621,40,931.5,30
2016-10-01,"Temporary & Specialty Packages",332518.15,29314,490600.72,22349.33
2016-10-01,"Cocktails / RTD",172.78,15,193.22,15.3
2016-10-01,"Imported Distilled Spirits Specialty",4.92,1,0,1
2016-10-01,"American Cordials & Liqueurs",4651.53,573,7570.4,359.03
2016-10-01,"Single Malt Scotch",235840.41,7625,347672.93,5853.93
2016-10-01,"Mezcal",2097.9,95,3146.85,67.35
2016-10-01,"Blended Whiskies",432424.09,71596,645569.1,66435.84
2016-10-01,"Imported Flavored Vodka",326320.31,28853,499745.49,20470.34
2016-10-01,"Delisted Items",40.5,9,0,6.75
2016-10-01,"Cream Liqueurs",439516.51,35397,648606.21,29062.21
2016-10-01,"Imported Vodkas",902661.43,69050,1375653.25,71277.8
2016-10-01,"Irish Whiskies",347243.24,20218,507681.69,17267.21
2016-10-01,"Gold Rum",79361.1,9285,119423.19,10731.84
2016-10-01,"Imported Distilled Spirit Specialty",53304.48,10774,77957.79,10722.25
2016-10-01,"American Brandies",285396.47,64449,425714.79,34941.95
2016-10-01,"American Vodkas",2189732.18,390560,3254240.1,368656.55
2016-10-01,"Straight Bourbon Whiskies",1047762.09,83978,1554393.09,75951.15
2016-10-01,"Aged Dark Rum",29959.42,2535,43853.71,2226.5
2016-10-01,"Scotch Whiskies",330663.28,21190,502384.24,23392.15
2016-10-01,"Spiced Rum",1275381.41,122265,1911396.95,123196.3
2016-10-01,"American Sloe Gins",1512.18,279,2268.27,279
2016-10-01,"Bottled in Bond Bourbon",3522.24,323,5126.76,254.25
2016-10-01,"Imported Cordials & Liqueur",1334.77,113,2002.27,84.75
2016-10-01,"Whiskey Liqueur",920474.84,93794,1379866.25,81395.6
2016-10-01,"White Rum",386014.64,48662,578826.77,54312.29
2016-10-01,"Tennessee Whiskies",1025031.91,63237,1530485.19,52795.05
2016-10-01,"Single Barrel Bourbon Whiskies",24916.5,1137,37959.31,855.75
2016-10-01,"Iowa Distilleries",16447,700,24672.84,525
2016-10-01,"Flavored Rum",309830.25,34891,465320.36,31482.11
2016-10-01,"American Schnapps",282166.15,44947,415273.1,40312.75
2016-11-01,"Mezcal",2374.18,158,3561.27,118.5
2016-11-01,"White Rum",353570.88,47774,530208,50973.74
2016-11-01,"Imported Flavored Vodka",297222.07,26566,457045.81,18120.2
2016-11-01,"American Sloe Gins",2254.72,416,3382.08,416
2016-11-01,"Blended Whiskies",506833.98,80486,756744.64,78024.4
2016-11-01,"Straight Bourbon Whiskies",1137556.53,90885,1694827.81,85248.67
2016-11-01,"Triple Sec",39767.43,14881,59667.1,14645.25
2016-11-01,"Imported Cordials & Liqueur",66,6,99,4.5
2016-11-01,"American Dry Gins",169889.7,35553,253059.62,28035.06
2016-11-01,"American Cordials & Liqueurs",10301.44,1443,15830.22,642.14
2016-11-01,"Canadian Whiskies",2031984.64,210249,3029893.92,202106.22
2016-11-01,"100% Agave Tequila",493699.13,28524,735356.36,22767.07
2016-11-01,"American Brandies",343499.01,75688,513029.64,42771.37
2016-11-01,"Mixto Tequila",421550.23,47995,594835.07,40775.8
2016-11-01,"Flavored Gin",5386.7,830,8084.2,622.5
2016-11-01,"Imported Brandies",530462.19,46482,758733.35,18395.6
2016-11-01,"Imported Dry Gins",221139.41,13729,331682.39,13816.66
2016-11-01,"Tennessee Whiskies",782576.61,51514,1166411.35,39936.11
2016-11-01,"Spiced Rum",1178935.43,119510,1768345.96,114894.21
2016-11-01,"Delisted Items",70.24,5,579.86,3.75
2016-11-01,"Gold Rum",72848.55,8967,109814.26,10178.84
2016-11-01,"Temporary & Specialty Packages",215965.25,14786,322651.84,14078.63
2016-11-01,"Imported Distilled Spirit Specialty",63724.14,12933,93417.58,12888.25
2016-11-01,"American Distilled Spirit Specialty",10071.78,1141,15370.98,853.13
2016-11-01,"Irish Whiskies",305192.49,17394,448128.1,15147.57
2016-11-01,"Single Barrel Bourbon Whiskies",21709.29,1104,32544.12,829.65
2016-11-01,"Coffee Liqueurs",131052.38,11423,193760.93,9398.81
2016-11-01,"Neutral Grain Spirits Flavored",14591.24,1289,21891.36,966.75
2016-11-01,"Whiskey Liqueur",918621.38,94903,1383008.08,81023.8
2016-11-01,"American Vodkas",2170768.81,384119,3231317.76,360914.29
2016-11-01,"Imported Distilled Spirits Specialty",4.92,1,7.38,1
2016-11-01,"Flavored Rum",296553.88,33210,444907.21,29983.38
2016-11-01,"Corn Whiskies",2556.28,154,4168.88,115.5
2016-11-01,"Holiday VAP",461,14,0,17.35
2016-11-01,"Single Malt Scotch",252397.3,8628,375912.35,6870.3
2016-11-01,NA,189350.66,12739,283132.14,9662.41
2016-11-01,"American Cordials & Liqueur",176463.04,61725,262709.38,22235.8
2016-11-01,"Neutral Grain Spirits",52695.44,5944,78944.8,4458
2016-11-01,"Straight Rye Whiskies",115750.92,6652,173206,5089.75
2016-11-01,"Special Order Items",114133.16,10774,170589.98,14108.47
2016-11-01,"Cocktails /RTD",173491.4,23965,253315.17,36393.53
2016-11-01,"American Flavored Vodka",458865.21,65918,679976.16,49995.16
2016-11-01,"Imported Cordials & Liqueurs",428034.03,30293,634147.35,23515.45
2016-11-01,"American Schnapps",338992.6,54065,498973.04,48256.72
2016-11-01,"Imported Schnapps",291284.29,25170,436326.98,23312.69
2016-11-01,"American Distilled Spirits Specialty",805.52,70,1176.78,52.5
2016-11-01,"Iowa Distilleries",13552.25,589,20330.91,441.75
2016-11-01,"Bottled in Bond Bourbon",4630.5,418,6741.24,313.5
2016-11-01,"Imported Vodka",42985.58,3094,69000.09,5130.63
2016-11-01,"Cocktails / RTD",374.7,30,562.2,22.5
2016-11-01,"Iowa Distillery Whiskies",22.75,1,204.78,0.75
2016-11-01,"Aged Dark Rum",27830,2324,40954.7,1904
2016-11-01,"Imported Vodkas",889327.2,71217,1347947.29,64427.41
2016-11-01,"American Vodka",538.98,65,1230.82,52.25
2016-11-01,"Cream Liqueurs",483373.22,39639,718737.24,34904.36
2016-11-01,"Scotch Whiskies",345699.49,22131,521097.32,25168.94
2016-12-01,"American Schnapps",360520.86,60421,526042.58,52583.5
2016-12-01,"Flavored Rum",344838.93,38368,517640.68,34558.97
2016-12-01,"Straight Rye Whiskies",244869.54,13359,367059.33,10066.75
2016-12-01,"Coffee Liqueurs",205861.41,16831,303582.89,13952.73
2016-12-01,"American Vodka",581.2,64,1566.3,56.25
2016-12-01,"Imported Vodkas",1110516.97,80829,1684148.42,79734.2
2016-12-01,"Temporary & Specialty Packages",142090.88,9174,212435.06,8925.4
2016-12-01,"Imported Brandies",599681.06,49271,860059.85,21127.77
2016-12-01,"Straight Bourbon Whiskies",1294458.17,103231,1923494.9,91893.47
2016-12-01,"Imported Dry Gins",257193.63,16630,386053.35,15661.03
2016-12-01,NA,120677.61,9942,180032.58,7734.88
2016-12-01,"Canadian Whiskies",2719921.77,269662,4000400.66,272533.44
2016-12-01,"Imported Schnapps",346713.5,30778,519421.69,28000.69
2016-12-01,"Iowa Distillery Whiskies",22.75,1,204.78,0.75
2016-12-01,"Cocktails /RTD",224815.8,30387,323939.77,47139.85
2016-12-01,"American Flavored Vodka",558729.57,85354,823801,60064.94
2016-12-01,"Single Malt Scotch",339119.4,10912,500554.32,8369.39
2016-12-01,"American Sloe Gins",2298.08,424,3447.12,424
2016-12-01,"Scotch Whiskies",417572.51,25509,630077.92,27147.88
2016-12-01,"Imported Distilled Spirit Specialty",56279.48,11398,82605.88,11352.5
2016-12-01,"Imported Cordials & Liqueurs",530364.64,37506,788037.82,28543.76
2016-12-01,"Gold Rum",100626.63,12287,151532.61,13395.01
2016-12-01,"Cream Liqueurs",898866.5,72180,1328903.03,61010.22
2016-12-01,"Holiday VAP",48.85,4,271.32,3
2016-12-01,"American Vodkas",2433883.82,429130,3618753.44,413403.22
2016-12-01,"Mezcal",6753.66,370,10130.49,277.5
2016-12-01,"Neutral Grain Spirits",56657.63,6399,84856.45,4799.25
2016-12-01,"Iowa Distilleries",25293,1112,37944.84,834
2016-12-01,"American Cordials & Liqueurs",7449.92,911,11519.72,568.25
2016-12-01,"Blended Whiskies",498922.42,78043,745169.11,73329.52
2016-12-01,"Cocktails / RTD",903.62,76,1300.28,65.4
2016-12-01,"Delisted Items",17.5,2,0,1.5
2016-12-01,"Bottled in Bond Bourbon",5044.5,475,7341.6,356.25
2016-12-01,"Imported Flavored Vodka",317190.08,26794,486670.42,19775.22
2016-12-01,"Imported Vodka",29581.86,2041,46185.54,3545
2016-12-01,"American Cordials & Liqueur",240282.55,89286,357567.91,28894.02
2016-12-01,"Single Barrel Bourbon Whiskies",34660.34,1679,52688.86,1264.6
2016-12-01,"Mixto Tequila",449886.01,49988,636601.21,42947.85
2016-12-01,"Spiced Rum",1525319.24,144667,2287874.53,145638.26
2016-12-01,"American Brandies",398150.12,83643,595047.05,50009.74
2016-12-01,"Imported Distilled Spirits Specialty",584.04,18,830.94,13.5
2016-12-01,"Neutral Grain Spirits Flavored",19513.78,1722,29223.42,1291.5
2016-12-01,"Special Order Items",154459.69,13432,229500.8,18802.48
2016-12-01,"American Distilled Spirit Specialty",14415.81,1549,22257.55,1146.4
2016-12-01,"Irish Whiskies",426943.29,24250,626901.84,21055.67
2016-12-01,"100% Agave Tequila",563615.23,31137,838104.61,21687.02
2016-12-01,"Temporary &  Specialty Packages",11,2,99,1.5
2016-12-01,"Aged Dark Rum",45448.25,3747,66784.12,3268
2016-12-01,"American Dry Gins",207390.74,44853,308869.07,32855.81
2016-12-01,"White Rum",432288.2,56290,648345.32,61254.47
2016-12-01,"Whiskey Liqueur",1136734.79,115413,1709644.61,101572.41
2016-12-01,"Tennessee Whiskies",1183955.3,73580,1766963.46,60949.94
2016-12-01,"Corn Whiskies",6070.78,326,10105.1,244.5
2016-12-01,"Triple Sec",33563.06,12445,50354.82,12111.25
2016-12-01,"American Distilled Spirits Specialty",122.5,9,393.75,6
2016-12-01,"Flavored Gin",5778.89,809,8672.14,606.75
2016-12-01,"Imported Cordials & Liqueur",773.88,66,1160.88,49.5
2017-01-01,"Flavored Rum",267531.54,30678,401972.96,27126.55
2017-01-01,"Imported Cordials & Liqueurs",351991.98,25565,522222.5,19417.34
2017-01-01,"American Distilled Spirits Specialty",170.52,9,255.81,6.75
2017-01-01,"Imported Schnapps",246037.99,21529,368814.5,19533.59
2017-01-01,"Straight Rye Whiskies",98064.83,5602,145880.49,4239.5
2017-01-01,"American Cordials & Liqueurs",1940.36,219,3118.44,163.6
2017-01-01,"Tennessee Whiskies",468592.59,33336,698431.44,23718.48
2017-01-01,"Coffee Liqueurs",91707.9,8417,136333.09,6900.85
2017-01-01,"Imported Distilled Spirit Specialty",52367.88,10710,76957.7,10670.5
2017-01-01,"Straight Bourbon Whiskies",779334.97,66508,1154555.72,59467.98
2017-01-01,"Blended Whiskies",400557.37,65131,597830.35,61514.17
2017-01-01,"100% Agave Tequila",416621.06,23621,621154.42,17027
2017-01-01,"Spiced Rum",937253.73,97006,1405800.16,89886.77
2017-01-01,"Aged Dark Rum",23825.91,2028,34878.5,1737.75
2017-01-01,"Canadian Whiskies",1715384.47,184342,2559670.49,176901.76
2017-01-01,"Single Malt Scotch",161777.26,5334,237581.07,4086.65
2017-01-01,"American Sloe Gins",1495.92,276,2243.88,276
2017-01-01,"Mixto Tequila",353009.23,39661,503052.09,33111.94
2017-01-01,"Cream Liqueurs",283192.07,23471,421622.03,19674.42
2017-01-01,"Imported Cordials & Liqueur",318,18,477,13.5
2017-01-01,"American Brandies",259553.2,57872,387518.37,32283.42
2017-01-01,"Cocktails /RTD",163934.97,23248,237794.35,35588.42
2017-01-01,"Cocktails / RTD",362.21,29,543.46,21.75
2017-01-01,"Single Barrel Bourbon Whiskies",19795.92,1034,29860.95,775.5
2017-01-01,"Mezcal",3646.62,214,5469.93,160.5
2017-01-01,"Gold Rum",53963.75,6899,81378.93,7791.09
2017-01-01,"Temporary & Specialty Packages",22067.87,1633,33153.06,1552.33
2017-01-01,"American Flavored Vodka",380845.48,54876,564575.45,42225.93
2017-01-01,"Irish Whiskies",288827.33,15969,423858.04,14071.62
2017-01-01,"American Vodkas",1783296.88,325675,2651685.5,300166.31
2017-01-01,"American Cordials & Liqueur",171288.88,68890,255792.89,19848.97
2017-01-01,"American Dry Gins",150805.98,32083,224486.24,24721.35
2017-01-01,"American Distilled Spirit Specialty",12271.87,1134,19332.08,836.25
2017-01-01,"Special Order Items",54709.09,3281,80600.9,2697.6
2017-01-01,"Triple Sec",31536.56,11619,47296.67,11403
2017-01-01,"Imported Dry Gins",155583.61,10056,233486.44,9701
2017-01-01,"Imported Flavored Vodka",262686.24,22822,402789.13,16835.04
2017-01-01,"Scotch Whiskies",217241.03,14434,327470.4,15464.28
2017-01-01,"Imported Brandies",424206.49,37534,607407,14848.6
2017-01-01,"Corn Whiskies",3068.73,180,5015.6,135
2017-01-01,"Bottled in Bond Bourbon",5619.06,320,8284.5,240
2017-01-01,"Flavored Gin",4066.22,596,6102.22,447
2017-01-01,"Iowa Distilleries",9549,420,14325.4,315
2017-01-01,"Imported Vodkas",736449.98,61759,1117065.31,58253.26
2017-01-01,"Whiskey Liqueur",686453.33,71408,1027670.46,60514.59
2017-01-01,"Neutral Grain Spirits",25515.49,2885,38202.97,2163.75
2017-01-01,"Imported Vodka",44.09,3,16.46,2.5
2017-01-01,NA,26390.65,2427,39618,1861.43
2017-01-01,"Neutral Grain Spirits Flavored",13229.68,1162,19844.52,871.5
2017-01-01,"American Schnapps",274169.89,44173,402768.8,38741.06
2017-01-01,"American Vodka",511.52,42,1146.48,32.72
2017-01-01,"White Rum",254701.41,36245,382021.43,37665.44
2017-02-01,"Imported Distilled Spirits Specialty",1385,44,1959.69,33
2017-02-01,"Imported Vodka",54329.36,3755,82071.38,6561.1
2017-02-01,"Aged Dark Rum",20496.15,1817,29560.59,1480.5
2017-02-01,"Gold Rum",52181.31,6486,78706.93,7388.86
2017-02-01,"Blended Whiskies",382213.38,64170,571868.62,59419.53
2017-02-01,"Whiskey Liqueur",679165.47,68267,1020882.66,59947.18
2017-02-01,"Coffee Liqueurs",70597.34,6227,104806.49,5231.22
2017-02-01,NA,18502.62,1031,28447.19,786.61
2017-02-01,"White Rum",273534.29,38203,410396.09,40789.52
2017-02-01,"Imported Vodkas",687615.28,53800,1048959.63,55325.29
2017-02-01,"Mezcal",3961.96,242,5942.94,181.5
2017-02-01,"American Sloe Gins",1186.98,219,1780.47,219
2017-02-01,"American Flavored Vodka",367425.03,53725,549823.97,41136.2
2017-02-01,"Imported Cordials & Liqueur",309,24,463.5,18
2017-02-01,"Corn Whiskies",4632.93,240,7585.88,180
2017-02-01,"Single Malt Scotch",142594.17,4577,210497.29,3552.08
2017-02-01,"American Vodka",1164.6,94,1998.78,75.02
2017-02-01,"Flavored Gin",5020.27,681,7533.56,505.15
2017-02-01,"Imported Distilled Spirit Specialty",59550.06,12222,87339.99,12192.5
2017-02-01,"Irish Whiskies",437688.29,25400,638195.69,21588.17
2017-02-01,"Imported Flavored Vodka",275869.83,24070,423839.89,17652.66
2017-02-01,"Triple Sec",36089.13,13392,54156.56,13213.5
2017-02-01,"American Brandies",228854.8,51985,341862.15,28452.13
2017-02-01,"American Distilled Spirit Specialty",13845.58,1388,21606.57,831.74
2017-02-01,"Imported Schnapps",218584.73,18697,327364.35,17288.12
2017-02-01,"American Distilled Spirits Specialty",377.88,24,566.88,18
2017-02-01,"Neutral Grain Spirits Flavored",10286.06,901,15429.09,675.75
2017-02-01,"Spiced Rum",1083064.88,101952,1624243.67,104891.44
2017-02-01,"Mixto Tequila",401076.33,44964,578805.78,38696.25
2017-02-01,"Special Order Items",73101.13,5597,109244.76,4325.45
2017-02-01,"Flavored Rum",261439.24,30222,392571.93,26281.1
2017-02-01,"Single Barrel Bourbon Whiskies",17066.35,889,25976.91,666.75
2017-02-01,"Iowa Distilleries",10229,448,15345.64,336
2017-02-01,"Neutral Grain Spirits",19136.88,2162,28655.51,1621.5
2017-02-01,"Tennessee Whiskies",670802.87,42875,1001050.68,34561.96
2017-02-01,"Scotch Whiskies",224384.46,15371,337171.67,17393.85
2017-02-01,"Temporary & Specialty Packages",30346.92,2461,45355.9,1830.82
2017-02-01,"100% Agave Tequila",434711.27,24954,647133.37,17743.73
2017-02-01,"American Cordials & Liqueur",153465.74,66622,229061.97,17739.01
2017-02-01,"American Dry Gins",150946.19,32055,226876.92,24822.74
2017-02-01,"Canadian Whiskies",2536013.17,260611,3705523.54,316653.43
2017-02-01,"Iowa Distillery Whiskies",47.75,2,429.78,1.5
2017-02-01,"Imported Cordials & Liqueurs",363273.61,26116,538007.34,20045.79
2017-02-01,"Straight Bourbon Whiskies",787047.28,66758,1170712.41,59465.25
2017-02-01,"Cream Liqueurs",259888.45,21265,387451.61,19377.08
2017-02-01,"Imported Brandies",493149.88,42627,718071.28,17360.12
2017-02-01,"American Schnapps",239896.56,38068,354828.04,33818.94
2017-02-01,"Cocktails /RTD",202545.77,27019,304145.35,42065.25
2017-02-01,"Straight Rye Whiskies",110550.35,6025,164825.51,4583.5
2017-02-01,"Imported Dry Gins",157548.79,9986,236553.44,9733
2017-02-01,"American Cordials & Liqueurs",309.28,52,1124.16,39
2017-02-01,"Cocktails / RTD",150.32,14,187.4,13.75
2017-02-01,"American Vodkas",2336328.7,379096,3530797.77,369408.65
2017-02-01,"Bottled in Bond Bourbon",3845.04,337,5702.76,282.75
2017-03-01,"American Vodkas",2085274.89,388354,3114111.2,355467.14
2017-03-01,"Spiced Rum",1275261.51,123533,1913210.39,123999.17
2017-03-01,"Imported Dry Gins",178463.18,11548,267853.71,11001.2
2017-03-01,"Cream Liqueurs",330719.24,27111,489943.71,22787.42
2017-03-01,"American Sloe Gins",1810.28,334,2707.29,334
2017-03-01,"Irish Whiskies",525929.57,29705,773192.57,26411.19
2017-03-01,"American Cordials & Liqueurs",1071.36,144,1607.28,108
2017-03-01,"Imported Vodkas",927937.25,80621,1406579.13,66790.09
2017-03-01,"Flavored Rum",366722.36,41107,550619.31,36776.56
2017-03-01,"Neutral Grain Spirits Flavored",12332.46,1082,18498.69,811.5
2017-03-01,"Cocktails /RTD",303340.84,41631,488915.61,66469.94
2017-03-01,"Single Barrel Bourbon Whiskies",17699.84,900,27076.02,678.15
2017-03-01,"Canadian Whiskies",1799396.08,194190,2685797.13,183747.87
2017-03-01,"American Distilled Spirits Specialty",13.5,1,20.25,0.75
2017-03-01,"Imported Brandies",624704.02,53517,909037.72,21783.74
2017-03-01,"Coffee Liqueurs",102691.76,8627,152819.62,7636.86
2017-03-01,"Imported Vodka",225,18,337.5,13.5
2017-03-01,"Bottled in Bond Bourbon",3670.44,327,5442.42,245.25
2017-03-01,"American Brandies",267822.61,61910,400513.84,33167.48
2017-03-01,"Flavored Gin",5570.52,726,8359.02,544.5
2017-03-01,"Whiskey Liqueur",812752.66,82059,1223022.72,72137.62
2017-03-01,"Iowa Distilleries",9771,429,14658.62,321.75
2017-03-01,"Tennessee Whiskies",723918.97,47441,1078416.55,37222.38
2017-03-01,"Temporary & Specialty Packages",37621.95,2288,56769.19,1983.63
2017-03-01,"Straight Rye Whiskies",108741.05,6320,162192.38,4765.75
2017-03-01,"Special Order Items",54348.76,3325,80938.28,2520.13
2017-03-01,"Triple Sec",43114.99,16088,64699.99,15822.25
2017-03-01,"Neutral Grain Spirits",22964.07,2595,34501.48,1946.25
2017-03-01,NA,35456.09,1597,54209.33,1165.6
2017-03-01,"Mezcal",6310.68,364,9616.02,273
2017-03-01,"Imported Cordials & Liqueur",794.4,66,1191.72,49.5
2017-03-01,"Mixto Tequila",461343.18,51958,662844.84,45404.08
2017-03-01,"Single Malt Scotch",139057.07,4743,204963.84,3670.87
2017-03-01,"Imported Distilled Spirit Specialty",65996.87,13281,96279.11,13236
2017-03-01,"Aged Dark Rum",27318.54,2325,39948.26,2009.75
2017-03-01,"Imported Cordials & Liqueurs",445732.7,32087,661928.76,24791.64
2017-03-01,"American Distilled Spirit Specialty",9384.66,941,14614.87,657
2017-03-01,"American Vodka",115.8,12,173.76,9
2017-03-01,"American Flavored Vodka",512213.27,78839,763424.51,55953.75
2017-03-01,"Imported Distilled Spirits Specialty",508.26,18,717.24,13.5
2017-03-01,"American Dry Gins",176607.6,36526,265153.29,28511.58
2017-03-01,"Imported Flavored Vodka",338074.65,29970,520496.36,22041.66
